decision_id,symbol,timestamp,model,input_tokens,output_tokens,token_estimated,action,run_id,prompt_version,latency_ms
2e898d1a-fffe-e675-96db-159cf0184368,QTEC,,rule_based:breakout_momentum_v1_etf,134,27,False,buy,,,
814a261f-cbdd-bd05-2180-9529ca377d63,QTEC,,simple_exit_v2,115,20,False,sell,,simple_exit_v2,
bd30039b-701c-6548-d9d2-1dfe1508bd50,QTUM,,rule_based:breakout_momentum_v1,252,27,False,buy,,,
ac6dce0c-d47f-250a-66c0-b15604755533,QTUM,,rule_based:simple_exit_v2,224,20,False,sell,,,
ec6bc900-bcf1-6a35-74c1-7ecaf095dfa4,QTUM,,rule_based:breakout_momentum_v1,252,27,False,buy,,,
b9aaa9d1-ebcf-a2f7-2630-9084e4220681,QTUM,,rule_based:breakout_momentum_v1_intraday_enhanced,257,27,False,buy,,,
d262cd3c-96d2-931b-d8dc-92e99f82a3ab,QTUM,,rule_based:breakout_momentum_v1,90,27,False,buy,,,
9e39ffd1-619c-a6ed-06dc-ebc936ecbf46,QTUM,,rule_based:breakout_momentum_v1,80,27,False,buy,,,
7e614d92-dbbd-ce91-e1fd-ed0d0b3e8d3b,QTUM,,rule_based:breakout_momentum_v1,81,27,False,buy,,,
4e4201b9-5e29-18b3-40d8-8bc5e5ced2c5,QTUM,,rule_based:breakout_momentum_v1,81,27,False,buy,,,
9be00094-ad18-54d5-130b-5f07a409ce3b,QTUM,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
87cbdc7f-5c78-4b03-785a-a536cb99aec1,QTUM,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
042c1136-e79e-22b8-dced-025cde5d768b,QTUM,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
07ab31c3-76c0-50e1-fc94-6ced80026459,QTUM,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
87f88fd1-83ea-e563-30e1-60ccc772accd,QTUM,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
ac1a8ed8-a9a1-bf0d-d664-c42f89835753,QTUM,,rule_based:breakout_momentum_v1,81,20,False,buy,,,
b16d77a5-c974-63ee-e334-99efa219e1f2,QTUM,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
016fa110-49e8-6c75-a78a-3ab03eb70811,QTUM,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
18e26195-1a0f-7625-fc8d-066db6fab575,QTUM,,rule_based:breakout_momentum_v1,80,20,False,buy,,,
934f2135-a4ba-9383-38b9-c18dbcb6a3af,QTUM,,rule_based:breakout_momentum_v1,81,20,False,buy,,,
1a0996d3-6870-746c-316a-0774876a0709,QTUM,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
0d0892dc-6e4b-b8f5-5fad-eb268f6cda52,QTUM,,rule_based:breakout_momentum_v1_etf,81,27,False,buy,,,
d4235bc7-efa5-a5ee-de37-2021cc5291e6,QTUM,,rule_based:breakout_momentum_v1_etf,81,27,False,buy,,,
acc07c95-66e6-3867-fbff-08187aeeb7fe,QTUM,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
a938ad8b-f621-572d-82cb-b5038835291a,QTUM,,rule_based:breakout_momentum_v1_etf,80,20,False,buy,,,
79d8742c-ccfe-7c35-d387-3a9d627f2aef,QTUM,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
1ab8e405-b8a0-23a1-e3ae-dab4b4395832,QTUM,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
2c6a42e1-1577-98e5-f492-8425f91df2e8,QTUM,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
8d0de68d-08bc-fdc5-3fd3-9c1ee9b06c34,QTUM,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
61e73929-80f7-d192-c469-34aa48651a6f,QTUM,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
92422da2-2a03-1420-d4dd-bb3fc0d2642a,QTUM,,rule_based:breakout_momentum_v1_etf,75,20,False,buy,,,
d5028935-9e82-dc13-7218-4a666767371e,QTUM,,rule_based:simple_exit_v2,235,20,False,sell,,,
46976d7b-f802-96bf-5e8a-fbf7c46d1714,QTUM,,rule_based:breakout_momentum_v1_etf,79,20,False,buy,,,
7f79cfac-3264-7417-200b-6421acbfa423,QTUM,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
36347029-0079-04f3-f121-3934b357e0e2,QTUM,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
cfb10869-a981-b5cc-e54e-8b43198158ac,QTUM,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
67b18184-11ae-f376-f784-3b268b951017,QTUM,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
0a059697-ba21-e3f2-05e9-ea29c54e7606,QTUM,,rule_based:breakout_momentum_v1_etf,134,27,False,buy,,,
d07e4e49-69da-8cc3-f87e-2fd252d944b4,RBRK,,rule_based:breakout_momentum_v1_intraday_enhanced,261,20,False,buy,,,
8c6735d3-1502-31b1-3ea9-5ca7bf103056,RBRK,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
1f564295-d71f-85c4-26a3-e11deb913ff1,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
d519c465-3748-9614-67b5-c808e323883c,RBRK,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
1574c2eb-dbf8-02ef-b0c9-845e081b2910,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
f0e80eb1-44ca-8f4d-2fec-89bb3368258c,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
c9486398-ec12-3575-5fea-f6f3d161ad24,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
9f74ee2c-7670-1780-adc8-649d448c7933,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
4e76efab-698e-cb5f-b656-d93da8a34e9b,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
634cd154-2c65-e505-41fe-505f6ab9855c,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
2778792c-5803-0df4-83e5-e617009f8d71,RBRK,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
a8620641-d140-aa22-4b4b-46452b014b19,RBRK,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
8745bcf7-309b-a6c8-1cc0-815b92007c95,RBRK,,rule_based:breakout_momentum_v1,246,20,False,buy,,,
d0a0fa2e-b178-831a-8d20-ea2d373e0c39,RBRK,,rule_based:breakout_momentum_v1,251,27,False,buy,,,
4cad86ca-4488-0a2d-eaa9-2d44720493f5,RBRK,,rule_based:breakout_momentum_v1,252,27,False,buy,,,
8fff2479-acb4-c119-9c17-f23f7375f43c,RBRK,,rule_based:breakout_momentum_v1,102,27,False,buy,,,
b92f21d6-060e-9ab2-174a-9bdaf3cbfeee,RBRK,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
8035243b-3398-7d3d-10d0-da1db7d93a3f,RBRK,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
9fbc6b4b-43c4-3a6d-e4b1-2a850f9c9aa3,RBRK,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
468eaa89-a1fb-a4fc-5aa3-d08bee33ce98,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
928b4953-ff38-b02c-1302-18988f10125e,RBRK,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
895e9451-b8e5-e966-179b-0e40d71cf451,RBRK,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
5fff8528-40e8-001a-53dd-29de00db30ea,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
0e34b118-d33e-4f05-58b5-ccd459eaf14a,RBRK,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
e1fa7cf4-b256-1332-f428-4972f45fb975,RBRK,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
46fd109e-95b5-182f-1fcb-cdf3088a814e,RBRK,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
f1cc6132-e8f2-bf1b-cdab-bb43fb9e2bf5,RBRK,,rule_based:simple_exit_v2,107,20,False,sell,,,
dfc7ecb3-3993-63d8-cedd-d04a5fe7c403,RBRK,,rule_based:breakout_momentum_v1,244,27,False,buy,,,
72531523-6b67-12a5-d280-3a42c2a31e9e,RBRK,,rule_based:breakout_momentum_v1,79,27,False,buy,,,
c330716c-1ad6-afce-2ffa-adaf40006643,RBRK,,rule_based:simple_exit_v2,237,20,False,sell,,,
9e0e835f-a7a1-b1af-9148-bcda0d6185fc,RBRK,,rule_based:breakout_momentum_v1,133,27,False,buy,,,
904e80b1-0e14-14a7-cfec-dd6a7d5fc8f3,RBRK,,rule_based:breakout_momentum_v1,133,20,False,buy,,,
6e1c1514-3c0c-dd05-5dee-8badbfd904b4,RBRK,,rule_based:breakout_momentum_v1,325,20,False,buy,,,
3c81e813-dbee-3d52-8a4e-2e32837d4f0a,RBRK,,rule_based:breakout_momentum_v1,133,20,False,buy,,,
3925566f-9a3f-b472-12f1-2761603de037,RBRK,,rule_based:breakout_momentum_v1,134,20,False,buy,,,
48b87a23-a89e-7d0e-2024-0013a0af7282,RBRK,,rule_based:breakout_momentum_v1_intraday_enhanced,147,20,False,buy,,,
c48e0c20-e50a-1dc2-06b0-091d91fdbadd,RBRK,,rule_based:breakout_momentum_v1,133,20,False,buy,,,
0d1d5c6d-2fcb-8a48-9017-a3011792bff9,RBRK,,rule_based:breakout_momentum_v1,133,20,False,buy,,,
cbf02964-7f20-7df6-7ba9-742af6713f91,RBRK,,rule_based:breakout_momentum_v1,134,20,False,buy,,,
e9388f96-718a-bbbf-7d27-c86a6dbde18a,RBRK,,rule_based:breakout_momentum_v1,334,20,False,buy,,,
8b19e07d-8829-e49c-5b55-1937c912c8a1,RBRK,,rule_based:breakout_momentum_v1,326,20,False,buy,,,
4e411f2d-221c-7c1f-0dcd-b1bf3f8d7336,RBRK,,rule_based:simple_exit_v2,198,20,False,sell,,,
bea14b9c-6aca-adb8-5417-2b6de4f78092,RBRK,,rule_based:breakout_momentum_v1_intraday_enhanced,339,20,False,buy,,,
bc035ee7-5ef4-d4fe-0f11-4f1217b5e5fc,RBRK,,rule_based:breakout_momentum_v1,330,27,False,buy,,,
d358d6be-d259-76a0-df43-5897bfb98372,RBRK,,rule_based:breakout_momentum_v1,326,20,False,buy,,,
e947c6b0-1a51-cdc8-2d4b-c6ba6c058c76,RBRK,,rule_based:breakout_momentum_v1,334,20,False,buy,,,
40d4b684-c241-24db-ce63-193622789441,RBRK,,rule_based:breakout_momentum_v1,318,20,False,buy,,,
6fab6aac-dded-1d0d-d45e-0af49cc07be5,RBRK,,simple_exit_v2,122,20,False,sell,,simple_exit_v2,
f71e7f9f-ed69-7e50-75c5-91b7b50b3507,RBRK,,breakout_momentum_v1_intraday_enhanced,147,27,False,buy,,breakout_momentum_v2_threshold_tuned,
d68c91eb-68e0-f29b-81d0-ab94fc561e56,RBRK,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
ff8d1869-945a-510d-b7da-a10ea6156938,RBRK,,breakout_momentum_v1,134,20,False,buy,,breakout_momentum_v2_threshold_tuned,
0dc9c503-a4e8-0d8d-ba3b-7c52d8070909,RBRK,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
f6c3b6e9-143c-500a-b22f-e223a747cd75,RBRK,,breakout_momentum_v1,143,27,False,buy,,breakout_momentum_v2_threshold_tuned,
d4625de4-6875-208e-1dfb-e39d62a19631,RBRK,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
633d9fbd-72c8-739b-6ba2-b2107911e3bf,RBRK,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
8de348ca-5759-481c-260c-97991be7fcfb,RBRK,,breakout_momentum_v1_intraday_enhanced,148,27,False,buy,,breakout_momentum_v2_threshold_tuned,
f72b486d-79c6-dac1-52cf-1f3c722a0217,SHOC,,rule_based:breakout_momentum_v1_intraday_enhanced,256,20,False,buy,,,
9ac9c883-dc83-f61e-e1df-4cc77fbe5458,SHOC,,rule_based:simple_exit_v2,223,20,False,sell,,,
e38efa96-6c23-5316-f17b-35b19c0aeb22,SHOC,,rule_based:breakout_momentum_v1_intraday_enhanced,257,20,False,buy,,,
1cf604b5-334d-9e23-11c7-76c2fef38eaf,SHOC,,rule_based:breakout_momentum_v1_intraday_enhanced,256,20,False,buy,,,
658b80d5-e201-dd7b-9843-6ad3d4222c93,SKYY,,rule_based:breakout_momentum_v1_intraday_enhanced,95,27,False,buy,,,
cbbca781-e150-737b-4318-42b0092983e4,SKYY,,rule_based:breakout_momentum_v1,81,27,False,buy,,,
9c669502-a4e7-ca1e-6746-ca00b53a76e5,SKYY,,rule_based:breakout_momentum_v1,80,27,False,buy,,,
3f84f412-a92a-34aa-e6d4-fdf07a18f74e,SKYY,,rule_based:breakout_momentum_v1,80,27,False,buy,,,
ee469e4d-176c-a6a2-c830-5de03d203b51,SKYY,,rule_based:breakout_momentum_v1,80,27,False,buy,,,
119cb48b-9ff2-6d50-92c6-6152a210a19e,SKYY,,rule_based:breakout_momentum_v1,80,27,False,buy,,,
a9bd4d7e-af33-fe60-e8de-88d540d7e68a,SKYY,,rule_based:breakout_momentum_v1,81,27,False,buy,,,
cdbd6fae-d4c8-4e45-3447-630783edc0cb,SKYY,,rule_based:breakout_momentum_v1,79,27,False,buy,,,
3a894ce1-9d98-fea8-3282-2b85c536daf2,SKYY,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
2548c669-8e05-ffec-177c-1f80ca435ad5,SKYY,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
fea1b8f2-e0e5-5ebd-97df-8dbf22f17aa9,SKYY,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
6b9e2482-168c-aba0-ad30-3319cff23b1b,SKYY,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
3ac3b9d2-08d3-0425-63d1-0da1bbd870ac,SKYY,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
8df445f5-a017-611d-ec96-74a8a18c8111,SKYY,,rule_based:simple_exit_v2,221,20,False,sell,,,
2cb4bccf-8a6e-9255-00bb-f6e802b6cc6e,SKYY,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
a3e41dca-b6ee-5caf-603d-cae7737fad13,SKYY,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
d044104f-ca58-bb1d-97e9-9de6f0965ac8,SKYY,,rule_based:simple_exit_v2,224,20,False,sell,,,
64aa4f9c-a3ed-b09c-48df-b81d28641fec,SKYY,,rule_based:simple_exit_v2,216,20,False,sell,,,
869ef767-f8ee-00ab-3bcb-d2cbf4ba502d,SKYY,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
f81f261b-0f65-ece1-1c22-e4cc9149c76b,SKYY,,rule_based:breakout_momentum_v1_etf,144,36,False,deny,,,
8f47fa93-fe87-893c-9891-c781c2565329,SKYY,,rule_based:breakout_momentum_v1_etf_intraday_enhanced,147,37,False,deny,,,
063d5988-b0e1-0e37-8f61-0d00c31899d3,SKYY,,rule_based:breakout_momentum_v1_etf,331,27,False,buy,,,
9fcbeaa8-7cc7-5851-9609-6202f1540975,SKYY,,breakout_momentum_v1_etf,143,37,False,deny,,breakout_momentum_v2_threshold_tuned,
31f060f7-e42a-832a-ff4a-efe0d84ab08c,SKYY,,breakout_momentum_v1_etf,152,37,False,deny,,breakout_momentum_v2_threshold_tuned,
34453b88-d64e-3e42-8390-d6963d9d8e3c,SKYY,,breakout_momentum_v1_etf,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
5d9e1960-0a6d-a5b7-8f60-9564ca2e8ab8,SKYY,,breakout_momentum_v1_etf,144,37,False,deny,,breakout_momentum_v2_threshold_tuned,
3dc6d2b9-70b5-564e-a090-c71704cf7868,SKYY,,breakout_momentum_v1_etf,152,37,False,deny,,breakout_momentum_v2_threshold_tuned,
83614c2a-895c-cc91-a86b-5e30d861fda3,SKYY,,simple_exit_v2,107,20,False,sell,,simple_exit_v2,
c58d0ad5-515f-7403-e9c6-d321d6cb6795,SMCI,,rule_based:breakout_momentum_v1_intraday_enhanced,260,20,False,buy,,,
48805f4b-d91b-84d2-7187-78ee5ab7acea,SMCI,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
cd8d8b8f-2c3e-75dc-6fb0-e1616d8774e1,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
c14cd5a7-be2a-875d-a25c-1c70f41b8d41,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
9711d750-74e1-a966-39d5-374c58478d77,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
d60a0bbd-7a88-6c4c-6ccf-cfde47b1e495,SMCI,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
7b8453f1-34ef-3b8c-5bc9-b87b29557b6b,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
5baaf702-9aca-1d92-f1fa-e0844318b3d6,SMCI,,rule_based:breakout_momentum_v1,244,20,False,buy,,,
eb9227a2-3a03-cbe2-92a5-ce3e2156592f,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
ce57a007-ab5c-462a-7a79-4723aa074440,SMCI,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
0b8e0a8a-d3e6-0d25-7877-8ad5ee0b0fa4,SMCI,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
76362f3e-1fe4-283b-ab1d-43fe9cc4622a,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
00490e4f-0498-0b5c-93e1-c32e5b686d72,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
5bd617bc-380f-f2c3-f71f-641466deaf79,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
b4900e80-073a-69db-6a39-7c2665252a63,SMCI,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
999202c9-6eab-e321-587b-7f59bcf146fd,SMCI,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
8d809f88-a9f1-d1e0-eeb5-d818c5ea6863,SMCI,,rule_based:breakout_momentum_v1,251,27,False,buy,,,
b16e16d0-2b00-a935-df19-654d6600242c,SMCI,,rule_based:breakout_momentum_v1,248,27,False,buy,,,
8264ad23-8a80-9f04-9c72-82bae22db2ae,SMCI,,rule_based:simple_exit_v2,234,20,False,sell,,,
44e0c72a-0030-2786-3c40-8870353c93a8,SMCI,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
eecb392d-6126-327f-96d3-cf2425c5de32,SMCI,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
9931c497-96a9-8f90-5782-22f8c788d165,SMCI,,rule_based:breakout_momentum_v1,242,20,False,buy,,,
3f23c789-d631-9f59-ba60-2a671fff72e3,SMCI,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
4f1b2926-5cf2-c43d-a2f4-efe4aef3a160,SMCI,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
7465bc85-650b-0723-5239-6a563a02e6d5,SMCI,,rule_based:breakout_momentum_v1,241,20,False,buy,,,
ac141c7e-8ae2-bd3e-c150-c2dbdc2c58a8,SMCI,,rule_based:breakout_momentum_v1,242,20,False,buy,,,
e4503c4f-aae4-e235-c8f6-9372b8e1c681,SMCI,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
8358ba92-88cf-0b3c-3da2-9c6bbbe500e4,SMCI,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
69ee434a-5000-a47f-1246-794d086401c6,SMCI,,rule_based:breakout_momentum_v1,81,20,False,buy,,,
cdbd325b-0e24-500a-2f06-1b64432a4463,SMCI,,rule_based:simple_exit_v2,234,20,False,sell,,,
caf6402e-555d-154c-d2ba-df4ffd256c7a,SMCI,,rule_based:simple_exit_v2,225,20,False,sell,,,
fa34eba8-f8b8-d998-a1a3-5d6e04fa5d7c,SMCI,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
f7776d50-dea2-ff9c-dd81-b126d3a7b03e,SMCI,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
d8bc464c-3b6d-3fc8-e1e0-bc56f982e6e2,SMCI,,rule_based:breakout_momentum_v1,240,20,False,buy,,,
149f8d29-a1df-4178-edca-3c9b3b62817e,SMCI,,rule_based:simple_exit_v2,230,20,False,sell,,,
15f3346d-559e-a2bb-a63e-c6c1db7d45e6,SMCI,,breakout_momentum_v1,144,37,False,deny,,breakout_momentum_v2_threshold_tuned,
548498fa-b81c-acbf-e5bc-a8b8ac09c7f2,SMCI,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
4b0f7fb3-594c-8f06-e934-4f6b0c219847,SMCI,,breakout_momentum_v1_intraday_enhanced,148,27,False,buy,,breakout_momentum_v2_threshold_tuned,
2842dcf7-8c5a-3f65-2f47-03f18500d625,SMCI,,breakout_momentum_v1,127,27,False,buy,,breakout_momentum_v2_threshold_tuned,
c75735db-b791-d627-9d10-8472e4d9eb8e,SMCI,,breakout_momentum_v1,126,27,False,buy,,breakout_momentum_v2_threshold_tuned,
9a1394fb-885f-438a-2c23-9b30d24a0a76,SMCI,,breakout_momentum_v1_intraday_enhanced,147,27,False,buy,,breakout_momentum_v2_threshold_tuned,
a16a1b9f-5fa7-296b-f70c-de8e3ff1413d,SMCI,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
c829a78c-3639-3e62-1c23-93527d1125be,SMCI,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
89551f9d-931e-e7ef-e22c-c9e6c60a8210,SMCI,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
62d867fd-0676-adc5-fcd5-b8cb2ea015aa,SMCI,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
e1a3f912-91cf-fa67-f6e7-15b0c78f4d14,SMHX,,rule_based:breakout_momentum_v1_intraday_enhanced,259,20,False,buy,,,
f0343b9b-ae7b-2105-5ba7-a8b9528519ce,SMHX,,rule_based:breakout_momentum_v1_intraday_enhanced,259,20,False,buy,,,
e0b24345-bd92-71cf-a09b-e27138f5b0a4,SMHX,,rule_based:breakout_momentum_v1_intraday_enhanced,254,20,False,buy,,,
c18c2a71-0a14-ea53-2a27-2b87638c21b0,SMHX,,rule_based:breakout_momentum_v1_intraday_enhanced,258,20,False,buy,,,
a84bd0a0-b998-fac3-b9bf-0303e4b509e6,SMHX,,rule_based:breakout_momentum_v1,102,31,False,deny,,,
d457e956-19c5-0aed-16d3-6c96c6052b2d,SMHX,,rule_based:breakout_momentum_v1,93,39,False,deny,,,
81476a06-a8a6-7a7b-8616-7f1550113cef,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
ed743bd7-3ae1-4654-12ba-7af2d3790de5,SMHX,,rule_based:breakout_momentum_v1,94,31,False,deny,,,
ad651afc-9a59-0313-6f55-adc014cbc322,SMHX,,rule_based:breakout_momentum_v1,92,31,False,deny,,,
880cc37c-6d53-f4d4-d54a-9e262c89f5b2,SMHX,,rule_based:breakout_momentum_v1,94,31,False,deny,,,
7f863e0b-ff57-4da4-b6e1-162ca587fefe,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
3aaf2ce5-b40a-f6d8-80aa-0265b42b7218,SMHX,,rule_based:breakout_momentum_v1,94,31,False,deny,,,
c4faecdd-febd-f478-c263-446c3ef427d2,SMHX,,rule_based:breakout_momentum_v1,94,31,False,deny,,,
5aef9040-8dd9-fa3f-2c32-a71509d5f3d4,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
26a31649-85d3-e2d0-8580-cf4ec372e8d8,SMHX,,rule_based:breakout_momentum_v1,86,31,False,deny,,,
a99d6431-deeb-2f8d-dd90-4ad9b09eab6b,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
0a22bcc0-2a48-0c8b-0a01-1c1b5330ad50,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
ac701d4b-b6ce-6688-0977-70458efc3763,SMHX,,rule_based:breakout_momentum_v1,93,31,False,deny,,,
783a7989-77c3-ac49-8d88-30418f8ed4f1,SMHX,,rule_based:breakout_momentum_v1,94,31,False,deny,,,
4cecdf0f-f9d6-cd8c-bfe3-dabd70b18ac2,SMHX,,rule_based:breakout_momentum_v1,91,31,False,deny,,,
914250a0-ab4e-e69e-2f4f-3149c314ccf4,SMHX,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
5798aa35-ffe6-c1b6-35b7-8e0cb08dd04d,SMHX,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
89261996-949f-05e0-fcb0-58f498b0b946,SMHX,,rule_based:breakout_momentum_v1_etf,81,27,False,buy,,,
b0f5ab77-2939-a67b-acbe-ac61a5dbebb0,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
3ff97110-c79b-dba5-8ffb-f6c5d1857eeb,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
d0601cc6-efbd-8dd3-89ff-ac906ea03c02,SMHX,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
8be07f61-b2d7-e0f7-c112-87acb433c3f1,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
73b609b4-8771-ad92-da8f-a9703e57f2a5,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
9eb290b7-46d7-c77d-6c1b-3c1b150da74a,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
e63adc6b-b44e-f6c4-62b9-f2bac2491f6d,SMHX,,rule_based:simple_exit_v2,220,20,False,sell,,,
2c7353e0-56d9-5b7a-dfed-0b17fb37c22f,SMHX,,rule_based:simple_exit_v2,232,20,False,sell,,,
d6970bfe-497b-b831-97cf-5f59dabea9f2,SMHX,,rule_based:breakout_momentum_v1_etf,82,20,False,buy,,,
15589732-7a11-4b45-bc7e-fe8a34ee7cf0,SMHX,,rule_based:breakout_momentum_v1_etf,81,20,False,buy,,,
c50d337e-df80-5c4f-810e-28c2f67579f9,SMHX,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
1efea2bc-ae26-feaf-982f-09d50dbbfb94,SMHX,,rule_based:breakout_momentum_v1_etf,82,27,False,buy,,,
9ed63f10-5d5d-9f8a-810f-0b1fd6ea0a36,SMHX,,rule_based:breakout_momentum_v1_etf,81,26,False,buy,,,
adbef680-1054-6f32-1c86-fa152343d558,SMHX,,rule_based:breakout_momentum_v1_etf,329,27,False,buy,,,
47478dab-d854-cf46-e903-b16393754449,SMHX,,rule_based:breakout_momentum_v1_etf,134,27,False,buy,,,
8ec4bef1-f697-4a5b-670c-84bcbdea1920,SMHX,,rule_based:simple_exit_v2,101,20,False,sell,,,
b210a257-7818-7f3e-9b62-82930c10b09e,SMHX,,rule_based:simple_exit_v2,102,20,False,sell,,,
f26208da-95f1-2334-bbaa-6137ef09d682,SMHX,,rule_based:simple_exit_v2,101,20,False,sell,,,
f52e833f-7de5-87a8-e6f2-d6917206c2fc,SMHX,,rule_based:simple_exit_v2,177,20,False,sell,,,
1905caaa-5bdc-2edd-2cfa-e9d2be9040ed,SMH,,rule_based:breakout_momentum_v1,257,20,False,buy,,,
3f3bfda0-5a92-ebb7-48e2-e6c3ea0035af,SMH,,rule_based:breakout_momentum_v1,257,20,False,buy,,,
06d48f14-f546-daf3-2c94-08bf48cd484f,SMH,,rule_based:breakout_momentum_v1,257,20,False,buy,,,
b49f4d45-fdd2-d99c-d213-8f68336b4159,SMH,,rule_based:breakout_momentum_v1,252,20,False,buy,,,
